codec,qp,category,frame,num_points
avc,42,book,frame000076_AVCRA_42,29740
avc,42,book,frame000081_AVCRA_42,32712
avc,42,book,frame000086_AVCRA_42,33305
avc,42,book,frame000091_AVCRA_42,36096
avc,42,book,frame000096_AVCRA_42,38941
avc,42,book,frame000101_AVCRA_42,37169
avc,42,book,frame000106_AVCRA_42,30007
avc,42,book,frame000111_AVCRA_42,25952
avc,42,book,frame000116_AVCRA_42,31614
avc,42,book,frame000121_AVCRA_42,32765
avc,42,book,frame000126_AVCRA_42,34732
avc,42,book,frame000131_AVCRA_42,39435
avc,42,book,frame000136_AVCRA_42,39232
avc,42,book,frame000141_AVCRA_42,24574
avc,42,book,frame000146_AVCRA_42,21871
avc,42,book,frame000151_AVCRA_42,20049
avc,42,book,frame000156_AVCRA_42,23016
avc,42,book,frame000161_AVCRA_42,41007
avc,42,book,frame000166_AVCRA_42,35520
avc,42,book,frame000171_AVCRA_42,43074
avc,42,book,frame000176_AVCRA_42,40989
avc,42,book,frame000181_AVCRA_42,35241
avc,42,book,frame000186_AVCRA_42,36009
avc,42,book,frame000191_AVCRA_42,36048
avc,42,book,frame000196_AVCRA_42,29241
avc,42,book,frame000201_AVCRA_42,26014
avc,42,chair,frame000001_AVCRA_42,3946
avc,42,chair,frame000006_AVCRA_42,5274
avc,42,chair,frame000011_AVCRA_42,6204
avc,42,chair,frame000016_AVCRA_42,12991
avc,42,chair,frame000021_AVCRA_42,23222
avc,42,chair,frame000026_AVCRA_42,22528
avc,42,chair,frame000031_AVCRA_42,19803
avc,42,chair,frame000036_AVCRA_42,4213
avc,42,chair,frame000041_AVCRA_42,8378
avc,42,chair,frame000046_AVCRA_42,11275
avc,42,chair,frame000051_AVCRA_42,17941
avc,42,chair,frame000056_AVCRA_42,9213
avc,42,chair,frame000061_AVCRA_42,7823
avc,42,chair,frame000066_AVCRA_42,9916
avc,42,chair,frame000071_AVCRA_42,8118
avc,42,chair,frame000076_AVCRA_42,6037
avc,42,chair,frame000081_AVCRA_42,7743
avc,42,chair,frame000086_AVCRA_42,6416
avc,42,chair,frame000091_AVCRA_42,5805
avc,42,chair,frame000096_AVCRA_42,4256
avc,42,chair,frame000101_AVCRA_42,3123
avc,42,chair,frame000106_AVCRA_42,814
avc,42,chair,frame000111_AVCRA_42,217
avc,42,chair,frame000116_AVCRA_42,0
avc,42,chair,frame000121_AVCRA_42,3051
avc,42,chair,frame000126_AVCRA_42,4550
avc,42,chair,frame000131_AVCRA_42,4576
avc,42,chair,frame000136_AVCRA_42,2505
avc,42,chair,frame000141_AVCRA_42,3361
avc,42,chair,frame000146_AVCRA_42,9634
avc,42,chair,frame000151_AVCRA_42,10126
avc,42,chair,frame000156_AVCRA_42,5524
avc,42,chair,frame000161_AVCRA_42,8824
avc,42,chair,frame000166_AVCRA_42,5472
avc,42,chair,frame000171_AVCRA_42,828
avc,42,chair,frame000176_AVCRA_42,4295
avc,42,chair,frame000181_AVCRA_42,3639
avc,42,chair,frame000186_AVCRA_42,3112
avc,42,chair,frame000191_AVCRA_42,8
avc,42,chair,frame000196_AVCRA_42,0
avc,42,chair,frame000201_AVCRA_42,0
avc,42,handbag,frame000001_AVCRA_42,7001
avc,42,handbag,frame000006_AVCRA_42,8153
avc,42,handbag,frame000011_AVCRA_42,6962
avc,42,handbag,frame000016_AVCRA_42,8166
avc,42,handbag,frame000021_AVCRA_42,9635
avc,42,handbag,frame000026_AVCRA_42,6177
avc,42,handbag,frame000031_AVCRA_42,6166
avc,42,handbag,frame000036_AVCRA_42,10338
avc,42,handbag,frame000041_AVCRA_42,15045
avc,42,handbag,frame000046_AVCRA_42,16606
avc,42,handbag,frame000051_AVCRA_42,19860
avc,42,handbag,frame000056_AVCRA_42,21803
avc,42,handbag,frame000061_AVCRA_42,25312
avc,42,handbag,frame000066_AVCRA_42,8550
avc,42,handbag,frame000071_AVCRA_42,9709
avc,42,handbag,frame000076_AVCRA_42,11761
avc,42,handbag,frame000081_AVCRA_42,7968
avc,42,handbag,frame000086_AVCRA_42,6227
avc,42,handbag,frame000091_AVCRA_42,5146
avc,42,handbag,frame000096_AVCRA_42,4910
avc,42,handbag,frame000101_AVCRA_42,11589
avc,42,handbag,frame000106_AVCRA_42,16412
avc,42,handbag,frame000111_AVCRA_42,23416
avc,42,handbag,frame000116_AVCRA_42,21802
avc,42,handbag,frame000121_AVCRA_42,26318
avc,42,handbag,frame000126_AVCRA_42,25163
avc,42,handbag,frame000131_AVCRA_42,25352
avc,42,handbag,frame000136_AVCRA_42,29500
avc,42,handbag,frame000141_AVCRA_42,21697
avc,42,handbag,frame000146_AVCRA_42,12570
avc,42,handbag,frame000151_AVCRA_42,11220
avc,42,handbag,frame000156_AVCRA_42,11304
avc,42,handbag,frame000161_AVCRA_42,961
avc,42,handbag,frame000166_AVCRA_42,10920
avc,42,handbag,frame000171_AVCRA_42,5487
avc,42,handbag,frame000176_AVCRA_42,9580
avc,42,handbag,frame000181_AVCRA_42,5162
avc,42,handbag,frame000186_AVCRA_42,2896
avc,42,handbag,frame000191_AVCRA_42,2926
avc,42,handbag,frame000196_AVCRA_42,10070
avc,42,handbag,frame000201_AVCRA_42,7358
avc,42,laptop,frame000001_AVCRA_42,24755
avc,42,laptop,frame000028_AVCRA_42,26056
avc,42,laptop,frame000045_AVCRA_42,10560
avc,42,laptop,frame000050_AVCRA_42,4489
avc,42,laptop,frame000055_AVCRA_42,10414
avc,42,laptop,frame000060_AVCRA_42,38112
avc,42,laptop,frame000065_AVCRA_42,47033
avc,42,laptop,frame000070_AVCRA_42,37971
avc,42,laptop,frame000075_AVCRA_42,44229
avc,42,laptop,frame000080_AVCRA_42,25661
avc,42,laptop,frame000085_AVCRA_42,39472
avc,42,laptop,frame000090_AVCRA_42,27716
avc,42,laptop,frame000095_AVCRA_42,8491
avc,42,laptop,frame000100_AVCRA_42,19244
avc,42,laptop,frame000105_AVCRA_42,29397
avc,42,laptop,frame000110_AVCRA_42,30184
avc,42,laptop,frame000115_AVCRA_42,32167
avc,42,laptop,frame000120_AVCRA_42,42643
avc,42,laptop,frame000125_AVCRA_42,54295
avc,42,laptop,frame000130_AVCRA_42,53494
avc,42,laptop,frame000135_AVCRA_42,46974
avc,42,laptop,frame000140_AVCRA_42,35806
avc,42,laptop,frame000145_AVCRA_42,24561
avc,42,laptop,frame000150_AVCRA_42,28518
avc,42,laptop,frame000155_AVCRA_42,39767
avc,42,laptop,frame000160_AVCRA_42,51153
avc,42,laptop,frame000165_AVCRA_42,51351
avc,42,laptop,frame000180_AVCRA_42,35968
avc,42,plant,frame000001_AVCRA_42,4376
avc,42,plant,frame000006_AVCRA_42,11967
avc,42,plant,frame000011_AVCRA_42,10441
avc,42,plant,frame000016_AVCRA_42,10730
avc,42,plant,frame000021_AVCRA_42,13956
avc,42,plant,frame000026_AVCRA_42,16178
avc,42,plant,frame000031_AVCRA_42,15589
avc,42,plant,frame000036_AVCRA_42,19089
avc,42,plant,frame000041_AVCRA_42,13893
avc,42,plant,frame000046_AVCRA_42,15
avc,42,plant,frame000051_AVCRA_42,18707
avc,42,plant,frame000056_AVCRA_42,23222
avc,42,plant,frame000061_AVCRA_42,23952
avc,42,plant,frame000066_AVCRA_42,0
avc,42,plant,frame000071_AVCRA_42,19611
avc,42,plant,frame000076_AVCRA_42,0
avc,42,plant,frame000081_AVCRA_42,0
avc,42,plant,frame000086_AVCRA_42,19540
avc,42,plant,frame000091_AVCRA_42,15263
avc,42,plant,frame000096_AVCRA_42,0
avc,42,plant,frame000101_AVCRA_42,16816
avc,42,plant,frame000106_AVCRA_42,17737
avc,42,plant,frame000111_AVCRA_42,18832
avc,42,plant,frame000116_AVCRA_42,19739
avc,42,plant,frame000121_AVCRA_42,20416
avc,42,plant,frame000126_AVCRA_42,22009
avc,42,plant,frame000131_AVCRA_42,18009
avc,42,plant,frame000136_AVCRA_42,18419
avc,42,plant,frame000141_AVCRA_42,14562
avc,42,plant,frame000146_AVCRA_42,27640
avc,42,plant,frame000151_AVCRA_42,0
avc,42,plant,frame000156_AVCRA_42,5635
avc,42,plant,frame000161_AVCRA_42,19538
avc,42,plant,frame000166_AVCRA_42,67
avc,42,plant,frame000171_AVCRA_42,27140
avc,42,teddybear,frame000001_AVCRA_42,0
avc,42,teddybear,frame000006_AVCRA_42,0
avc,42,teddybear,frame000011_AVCRA_42,0
avc,42,teddybear,frame000016_AVCRA_42,0
avc,42,teddybear,frame000021_AVCRA_42,0
avc,42,teddybear,frame000026_AVCRA_42,16289
avc,42,teddybear,frame000031_AVCRA_42,13158
avc,42,teddybear,frame000036_AVCRA_42,9664
avc,42,teddybear,frame000041_AVCRA_42,20497
avc,42,teddybear,frame000046_AVCRA_42,0
avc,42,teddybear,frame000051_AVCRA_42,0
avc,42,teddybear,frame000056_AVCRA_42,2569
avc,42,teddybear,frame000061_AVCRA_42,0
avc,42,teddybear,frame000066_AVCRA_42,0
avc,42,teddybear,frame000071_AVCRA_42,0
avc,42,teddybear,frame000076_AVCRA_42,0
avc,42,teddybear,frame000081_AVCRA_42,0
avc,42,teddybear,frame000086_AVCRA_42,0
avc,42,teddybear,frame000091_AVCRA_42,0
avc,42,teddybear,frame000096_AVCRA_42,17872
avc,42,teddybear,frame000101_AVCRA_42,20153
avc,42,teddybear,frame000106_AVCRA_42,20055
avc,42,teddybear,frame000111_AVCRA_42,20342
avc,42,teddybear,frame000116_AVCRA_42,9648
avc,42,teddybear,frame000121_AVCRA_42,18973
avc,42,teddybear,frame000126_AVCRA_42,18071
avc,42,teddybear,frame000131_AVCRA_42,0
avc,42,teddybear,frame000136_AVCRA_42,0
avc,42,teddybear,frame000141_AVCRA_42,114
avc,42,teddybear,frame000146_AVCRA_42,12866
avc,42,teddybear,frame000151_AVCRA_42,0
avc,42,teddybear,frame000156_AVCRA_42,0
avc,42,teddybear,frame000161_AVCRA_42,12094
avc,42,teddybear,frame000166_AVCRA_42,12362
avc,42,teddybear,frame000171_AVCRA_42,7052
avc,42,teddybear,frame000176_AVCRA_42,0
avc,42,teddybear,frame000181_AVCRA_42,0
avc,42,teddybear,frame000186_AVCRA_42,0
avc,42,teddybear,frame000191_AVCRA_42,0
avc,42,teddybear,frame000196_AVCRA_42,0
avc,42,teddybear,frame000201_AVCRA_42,12472
avc,42,vase,frame000001_AVCRA_42,4323
avc,42,vase,frame000006_AVCRA_42,8678
avc,42,vase,frame000011_AVCRA_42,7915
avc,42,vase,frame000016_AVCRA_42,7142
avc,42,vase,frame000021_AVCRA_42,719
avc,42,vase,frame000026_AVCRA_42,6694
avc,42,vase,frame000031_AVCRA_42,14188
avc,42,vase,frame000036_AVCRA_42,22748
avc,42,vase,frame000041_AVCRA_42,18907
avc,42,vase,frame000046_AVCRA_42,13748
avc,42,vase,frame000051_AVCRA_42,12540
avc,42,vase,frame000056_AVCRA_42,14006
avc,42,vase,frame000061_AVCRA_42,0
avc,42,vase,frame000066_AVCRA_42,11960
avc,42,vase,frame000071_AVCRA_42,3658
avc,42,vase,frame000076_AVCRA_42,698
avc,42,vase,frame000081_AVCRA_42,7580
avc,42,vase,frame000086_AVCRA_42,19172
avc,42,vase,frame000091_AVCRA_42,1537
avc,42,vase,frame000096_AVCRA_42,9120
avc,42,vase,frame000101_AVCRA_42,10615
avc,42,vase,frame000106_AVCRA_42,994
avc,42,vase,frame000111_AVCRA_42,18134
avc,42,vase,frame000116_AVCRA_42,7308
avc,42,vase,frame000121_AVCRA_42,7236
avc,42,vase,frame000126_AVCRA_42,18802
avc,42,vase,frame000131_AVCRA_42,12961
avc,42,vase,frame000136_AVCRA_42,15013
avc,42,vase,frame000141_AVCRA_42,14391
avc,42,vase,frame000146_AVCRA_42,10056
avc,42,vase,frame000151_AVCRA_42,12354
avc,42,vase,frame000156_AVCRA_42,0
avc,42,vase,frame000161_AVCRA_42,0
avc,42,vase,frame000166_AVCRA_42,554
avc,42,vase,frame000171_AVCRA_42,0
avc,42,vase,frame000176_AVCRA_42,0
avc,42,vase,frame000181_AVCRA_42,3217
avc,42,vase,frame000186_AVCRA_42,4164
avc,42,vase,frame000191_AVCRA_42,165
avc,42,vase,frame000196_AVCRA_42,862
avc,42,vase,frame000201_AVCRA_42,1377
avc,47,backpack,frame000001_AVCRA_47,18661
avc,47,backpack,frame000006_AVCRA_47,17656
avc,47,backpack,frame000011_AVCRA_47,7489
avc,47,backpack,frame000016_AVCRA_47,0
avc,47,backpack,frame000021_AVCRA_47,0
avc,47,backpack,frame000026_AVCRA_47,0
avc,47,backpack,frame000031_AVCRA_47,0
avc,47,backpack,frame000036_AVCRA_47,0
avc,47,backpack,frame000041_AVCRA_47,0
avc,47,backpack,frame000046_AVCRA_47,0
avc,47,backpack,frame000051_AVCRA_47,14
avc,47,backpack,frame000056_AVCRA_47,0
avc,47,backpack,frame000061_AVCRA_47,0
avc,47,backpack,frame000066_AVCRA_47,0
avc,47,backpack,frame000071_AVCRA_47,0
avc,47,backpack,frame000076_AVCRA_47,0
avc,47,backpack,frame000081_AVCRA_47,0
avc,47,backpack,frame000086_AVCRA_47,0
avc,47,backpack,frame000091_AVCRA_47,0
avc,47,backpack,frame000096_AVCRA_47,0
avc,47,backpack,frame000101_AVCRA_47,0
avc,47,backpack,frame000106_AVCRA_47,0
avc,47,backpack,frame000111_AVCRA_47,0
avc,47,backpack,frame000116_AVCRA_47,0
avc,47,backpack,frame000121_AVCRA_47,0
avc,47,backpack,frame000126_AVCRA_47,0
avc,47,backpack,frame000131_AVCRA_47,0
avc,47,backpack,frame000136_AVCRA_47,0
avc,47,backpack,frame000141_AVCRA_47,0
avc,47,backpack,frame000146_AVCRA_47,0
avc,47,backpack,frame000151_AVCRA_47,0
avc,47,backpack,frame000156_AVCRA_47,0
avc,47,backpack,frame000161_AVCRA_47,0
avc,47,backpack,frame000166_AVCRA_47,0
avc,47,backpack,frame000171_AVCRA_47,0
avc,47,backpack,frame000176_AVCRA_47,0
avc,47,backpack,frame000181_AVCRA_47,0
avc,47,backpack,frame000186_AVCRA_47,0
avc,47,backpack,frame000191_AVCRA_47,0
avc,47,backpack,frame000196_AVCRA_47,0
avc,47,backpack,frame000201_AVCRA_47,0
avc,47,ball,frame000001_AVCRA_47,32261
avc,47,ball,frame000006_AVCRA_47,33912
avc,47,ball,frame000011_AVCRA_47,30645
avc,47,ball,frame000016_AVCRA_47,30070
avc,47,ball,frame000021_AVCRA_47,30215
avc,47,ball,frame000026_AVCRA_47,33734
avc,47,ball,frame000031_AVCRA_47,39260
avc,47,ball,frame000036_AVCRA_47,46284
avc,47,ball,frame000041_AVCRA_47,39299
avc,47,ball,frame000046_AVCRA_47,27762
avc,47,ball,frame000051_AVCRA_47,14788
avc,47,ball,frame000056_AVCRA_47,19717
avc,47,ball,frame000061_AVCRA_47,20791
avc,47,ball,frame000066_AVCRA_47,32942
avc,47,ball,frame000071_AVCRA_47,21796
avc,47,ball,frame000076_AVCRA_47,18976
avc,47,ball,frame000081_AVCRA_47,29431
avc,47,ball,frame000086_AVCRA_47,503
avc,47,ball,frame000091_AVCRA_47,14770
avc,47,ball,frame000096_AVCRA_47,14806
avc,47,ball,frame000101_AVCRA_47,17281
avc,47,ball,frame000106_AVCRA_47,15690
avc,47,ball,frame000111_AVCRA_47,12797
avc,47,ball,frame000116_AVCRA_47,14182
avc,47,ball,frame000121_AVCRA_47,21217
avc,47,ball,frame000126_AVCRA_47,20215
avc,47,ball,frame000131_AVCRA_47,24930
avc,47,ball,frame000136_AVCRA_47,28396
avc,47,ball,frame000141_AVCRA_47,36485
avc,47,ball,frame000146_AVCRA_47,16356
avc,47,ball,frame000151_AVCRA_47,17089
avc,47,ball,frame000156_AVCRA_47,29797
avc,47,ball,frame000161_AVCRA_47,27849
avc,47,ball,frame000166_AVCRA_47,22510
avc,47,ball,frame000171_AVCRA_47,12933
avc,47,ball,frame000176_AVCRA_47,20736
avc,47,ball,frame000181_AVCRA_47,12961
avc,47,ball,frame000186_AVCRA_47,2117
avc,47,ball,frame000191_AVCRA_47,9471
avc,47,ball,frame000196_AVCRA_47,16222
avc,47,ball,frame000201_AVCRA_47,14868
avc,47,book,frame000001_AVCRA_47,22137
avc,47,book,frame000006_AVCRA_47,26274
avc,47,book,frame000011_AVCRA_47,34284
avc,47,book,frame000016_AVCRA_47,34326
avc,47,book,frame000021_AVCRA_47,15451
avc,47,book,frame000026_AVCRA_47,31804
avc,47,book,frame000031_AVCRA_47,53099
avc,47,book,frame000036_AVCRA_47,42969
avc,47,book,frame000041_AVCRA_47,21480
avc,47,book,frame000046_AVCRA_47,27495
avc,47,book,frame000051_AVCRA_47,46457
avc,47,book,frame000056_AVCRA_47,30325
avc,47,book,frame000061_AVCRA_47,20589
avc,47,book,frame000066_AVCRA_47,23105
avc,47,book,frame000071_AVCRA_47,26522
avc,47,book,frame000076_AVCRA_47,29882
avc,47,book,frame000081_AVCRA_47,30281
avc,47,book,frame000086_AVCRA_47,38446
avc,47,book,frame000091_AVCRA_47,46705
avc,47,book,frame000096_AVCRA_47,40081
avc,47,book,frame000101_AVCRA_47,28082
avc,47,book,frame000106_AVCRA_47,30488
avc,47,book,frame000111_AVCRA_47,27921
avc,47,book,frame000116_AVCRA_47,27714
avc,47,book,frame000121_AVCRA_47,40767
avc,47,book,frame000126_AVCRA_47,58093
avc,47,book,frame000131_AVCRA_47,55139
avc,47,book,frame000136_AVCRA_47,61245
avc,47,book,frame000141_AVCRA_47,30131
avc,47,book,frame000146_AVCRA_47,20178
avc,47,book,frame000151_AVCRA_47,18712
avc,47,book,frame000156_AVCRA_47,31005
avc,47,book,frame000161_AVCRA_47,42308
avc,47,book,frame000166_AVCRA_47,40788
avc,47,book,frame000171_AVCRA_47,39606
avc,47,book,frame000176_AVCRA_47,55848
avc,47,book,frame000181_AVCRA_47,47761
avc,47,book,frame000186_AVCRA_47,40235
avc,47,book,frame000191_AVCRA_47,47143
avc,47,book,frame000196_AVCRA_47,30716
avc,47,book,frame000201_AVCRA_47,25027
avc,47,chair,frame000001_AVCRA_47,4168
avc,47,chair,frame000006_AVCRA_47,3391
avc,47,chair,frame000011_AVCRA_47,2315
avc,47,chair,frame000016_AVCRA_47,17128
avc,47,chair,frame000021_AVCRA_47,11851
avc,47,chair,frame000026_AVCRA_47,17394
avc,47,chair,frame000031_AVCRA_47,12369
avc,47,chair,frame000036_AVCRA_47,5195
avc,47,chair,frame000041_AVCRA_47,2279
avc,47,chair,frame000046_AVCRA_47,9550
avc,47,chair,frame000051_AVCRA_47,10137
avc,47,chair,frame000056_AVCRA_47,9585
avc,47,chair,frame000061_AVCRA_47,12527
avc,47,chair,frame000066_AVCRA_47,10562
avc,47,chair,frame000071_AVCRA_47,13618
avc,47,chair,frame000076_AVCRA_47,5173
avc,47,chair,frame000081_AVCRA_47,8216
avc,47,chair,frame000086_AVCRA_47,0
avc,47,chair,frame000091_AVCRA_47,258
avc,47,chair,frame000096_AVCRA_47,0
avc,47,chair,frame000101_AVCRA_47,4493
avc,47,chair,frame000106_AVCRA_47,2078
avc,47,chair,frame000111_AVCRA_47,0
avc,47,chair,frame000116_AVCRA_47,0
avc,47,chair,frame000121_AVCRA_47,222
avc,47,chair,frame000126_AVCRA_47,7
avc,47,chair,frame000131_AVCRA_47,802
avc,47,chair,frame000136_AVCRA_47,1052
avc,47,chair,frame000141_AVCRA_47,2758
avc,47,chair,frame000146_AVCRA_47,7766
avc,47,chair,frame000151_AVCRA_47,8800
avc,47,chair,frame000156_AVCRA_47,7411
avc,47,chair,frame000161_AVCRA_47,8055
avc,47,chair,frame000166_AVCRA_47,4649
avc,47,chair,frame000171_AVCRA_47,168
avc,47,chair,frame000176_AVCRA_47,0
avc,47,chair,frame000181_AVCRA_47,18
avc,47,chair,frame000186_AVCRA_47,2120
avc,47,chair,frame000191_AVCRA_47,0
avc,47,chair,frame000196_AVCRA_47,0
avc,47,chair,frame000201_AVCRA_47,0
avc,47,handbag,frame000001_AVCRA_47,3462
avc,47,handbag,frame000006_AVCRA_47,3832
avc,47,handbag,frame000011_AVCRA_47,5716
avc,47,handbag,frame000016_AVCRA_47,6992
avc,47,handbag,frame000021_AVCRA_47,8703
avc,47,handbag,frame000026_AVCRA_47,7259
avc,47,handbag,frame000031_AVCRA_47,4444
avc,47,handbag,frame000036_AVCRA_47,6
avc,47,handbag,frame000041_AVCRA_47,6165
avc,47,handbag,frame000046_AVCRA_47,7
avc,47,handbag,frame000051_AVCRA_47,9897
avc,47,handbag,frame000056_AVCRA_47,13860
avc,47,handbag,frame000061_AVCRA_47,41073
avc,47,handbag,frame000066_AVCRA_47,22448
avc,47,handbag,frame000071_AVCRA_47,9933
avc,47,handbag,frame000076_AVCRA_47,23212
avc,47,handbag,frame000081_AVCRA_47,12288
avc,47,handbag,frame000086_AVCRA_47,9124
avc,47,handbag,frame000091_AVCRA_47,7787
avc,47,handbag,frame000096_AVCRA_47,2722
avc,47,handbag,frame000101_AVCRA_47,10580
avc,47,handbag,frame000106_AVCRA_47,6043
avc,47,handbag,frame000111_AVCRA_47,27541
avc,47,handbag,frame000116_AVCRA_47,25086
avc,47,handbag,frame000121_AVCRA_47,26405
avc,47,handbag,frame000126_AVCRA_47,24594
avc,47,handbag,frame000131_AVCRA_47,27213
avc,47,handbag,frame000136_AVCRA_47,32906
avc,47,handbag,frame000141_AVCRA_47,22716
avc,47,handbag,frame000146_AVCRA_47,3841
avc,47,handbag,frame000151_AVCRA_47,0
avc,47,handbag,frame000156_AVCRA_47,6
avc,47,handbag,frame000161_AVCRA_47,0
avc,47,handbag,frame000166_AVCRA_47,0
avc,47,handbag,frame000171_AVCRA_47,2116
avc,47,handbag,frame000176_AVCRA_47,2895
avc,47,handbag,frame000181_AVCRA_47,1735
avc,47,handbag,frame000186_AVCRA_47,120
avc,47,handbag,frame000191_AVCRA_47,0
avc,47,handbag,frame000196_AVCRA_47,3151
avc,47,handbag,frame000201_AVCRA_47,1158
avc,47,laptop,frame000001_AVCRA_47,35604
avc,47,laptop,frame000028_AVCRA_47,62979
avc,47,laptop,frame000045_AVCRA_47,24763
avc,47,laptop,frame000050_AVCRA_47,16484
avc,47,laptop,frame000055_AVCRA_47,10721
avc,47,laptop,frame000060_AVCRA_47,38545
avc,47,laptop,frame000065_AVCRA_47,53053
avc,47,laptop,frame000070_AVCRA_47,56592
avc,47,laptop,frame000075_AVCRA_47,60140
avc,47,laptop,frame000080_AVCRA_47,39912
avc,47,laptop,frame000085_AVCRA_47,38361
avc,47,laptop,frame000090_AVCRA_47,41964
avc,47,laptop,frame000095_AVCRA_47,33457
avc,47,laptop,frame000100_AVCRA_47,42423
avc,47,laptop,frame000105_AVCRA_47,54244
avc,47,laptop,frame000110_AVCRA_47,49351
avc,47,laptop,frame000115_AVCRA_47,46789
avc,47,laptop,frame000120_AVCRA_47,55071
avc,47,laptop,frame000125_AVCRA_47,69233
avc,47,laptop,frame000130_AVCRA_47,72945
avc,47,laptop,frame000135_AVCRA_47,46236
avc,47,laptop,frame000140_AVCRA_47,50796
avc,47,laptop,frame000145_AVCRA_47,56658
avc,47,laptop,frame000150_AVCRA_47,52118
avc,47,laptop,frame000155_AVCRA_47,46756
avc,47,laptop,frame000160_AVCRA_47,56968
avc,47,laptop,frame000165_AVCRA_47,61845
avc,47,laptop,frame000180_AVCRA_47,42368
avc,47,plant,frame000001_AVCRA_47,11667
avc,47,plant,frame000006_AVCRA_47,9706
avc,47,plant,frame000011_AVCRA_47,3310
avc,47,plant,frame000016_AVCRA_47,16928
avc,47,plant,frame000021_AVCRA_47,20511
avc,47,plant,frame000026_AVCRA_47,13340
avc,47,plant,frame000031_AVCRA_47,15749
avc,47,plant,frame000036_AVCRA_47,35209
avc,47,plant,frame000041_AVCRA_47,25305
avc,47,plant,frame000046_AVCRA_47,586
avc,47,plant,frame000051_AVCRA_47,16261
avc,47,plant,frame000056_AVCRA_47,21621
avc,47,plant,frame000061_AVCRA_47,24453
avc,47,plant,frame000066_AVCRA_47,0
avc,47,plant,frame000071_AVCRA_47,38300
avc,47,plant,frame000076_AVCRA_47,0
avc,47,plant,frame000081_AVCRA_47,0
avc,47,plant,frame000086_AVCRA_47,28518
avc,47,plant,frame000091_AVCRA_47,11916
avc,47,plant,frame000096_AVCRA_47,2578
avc,47,plant,frame000101_AVCRA_47,0
avc,47,plant,frame000106_AVCRA_47,29474
avc,47,plant,frame000111_AVCRA_47,20821
avc,47,plant,frame000116_AVCRA_47,20300
avc,47,plant,frame000121_AVCRA_47,22906
avc,47,plant,frame000126_AVCRA_47,26581
avc,47,plant,frame000131_AVCRA_47,20055
avc,47,plant,frame000136_AVCRA_47,14625
avc,47,plant,frame000141_AVCRA_47,0
avc,47,plant,frame000146_AVCRA_47,26152
avc,47,plant,frame000151_AVCRA_47,0
avc,47,plant,frame000156_AVCRA_47,25410
avc,47,plant,frame000161_AVCRA_47,20573
avc,47,plant,frame000166_AVCRA_47,29353
avc,47,plant,frame000171_AVCRA_47,38814
avc,47,teddybear,frame000001_AVCRA_47,0
avc,47,teddybear,frame000006_AVCRA_47,0
avc,47,teddybear,frame000011_AVCRA_47,0
avc,47,teddybear,frame000016_AVCRA_47,0
avc,47,teddybear,frame000021_AVCRA_47,0
avc,47,teddybear,frame000026_AVCRA_47,8666
avc,47,teddybear,frame000031_AVCRA_47,0
avc,47,teddybear,frame000036_AVCRA_47,0
avc,47,teddybear,frame000041_AVCRA_47,0
avc,47,teddybear,frame000046_AVCRA_47,0
avc,47,teddybear,frame000051_AVCRA_47,0
avc,47,teddybear,frame000056_AVCRA_47,0
avc,47,teddybear,frame000061_AVCRA_47,0
avc,47,teddybear,frame000066_AVCRA_47,0
avc,47,teddybear,frame000071_AVCRA_47,0
avc,47,teddybear,frame000076_AVCRA_47,0
avc,47,teddybear,frame000081_AVCRA_47,0
avc,47,teddybear,frame000086_AVCRA_47,0
avc,47,teddybear,frame000091_AVCRA_47,0
avc,47,teddybear,frame000096_AVCRA_47,0
avc,47,teddybear,frame000101_AVCRA_47,0
avc,47,teddybear,frame000106_AVCRA_47,1540
avc,47,teddybear,frame000111_AVCRA_47,0
avc,47,teddybear,frame000116_AVCRA_47,1105
avc,47,teddybear,frame000121_AVCRA_47,13213
avc,47,teddybear,frame000126_AVCRA_47,0
avc,47,teddybear,frame000131_AVCRA_47,0
avc,47,teddybear,frame000136_AVCRA_47,0
avc,47,teddybear,frame000141_AVCRA_47,0
avc,47,teddybear,frame000146_AVCRA_47,9266
avc,47,teddybear,frame000151_AVCRA_47,0
avc,47,teddybear,frame000156_AVCRA_47,0
avc,47,teddybear,frame000161_AVCRA_47,12511
avc,47,teddybear,frame000166_AVCRA_47,0
avc,47,teddybear,frame000171_AVCRA_47,0
avc,47,teddybear,frame000176_AVCRA_47,0
avc,47,teddybear,frame000181_AVCRA_47,0
avc,47,teddybear,frame000186_AVCRA_47,0
avc,47,teddybear,frame000191_AVCRA_47,0
avc,47,teddybear,frame000196_AVCRA_47,0
avc,47,teddybear,frame000201_AVCRA_47,0
avc,47,vase,frame000001_AVCRA_47,9595
avc,47,vase,frame000006_AVCRA_47,10798
avc,47,vase,frame000011_AVCRA_47,0
avc,47,vase,frame000016_AVCRA_47,0
avc,47,vase,frame000021_AVCRA_47,0
avc,47,vase,frame000026_AVCRA_47,18509
avc,47,vase,frame000031_AVCRA_47,21666
avc,47,vase,frame000036_AVCRA_47,42697
avc,47,vase,frame000041_AVCRA_47,43929
avc,47,vase,frame000046_AVCRA_47,24000
avc,47,vase,frame000051_AVCRA_47,10207
avc,47,vase,frame000056_AVCRA_47,0
avc,47,vase,frame000061_AVCRA_47,24026
avc,47,vase,frame000066_AVCRA_47,1196
avc,47,vase,frame000071_AVCRA_47,16811
